generic_name,kind,severity,field,status,requires_user_approval,summary,sources,current_value,proposed_value
methsuximide,fact_check,medium,evidence_sources,missing_source,False,"DailyMed should not be used as the named FDA source for the boxed-warning field, and additional trusted sources are needed for aliases, metabolism, and half-life.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010596s022ltr.pdf; https://www.fda.gov/drugs/generic-drugs/competitive-generic-therapy-approvals; https://www.ncbi.nlm.nih.gov/books/NBK548535/; https://pubmed.ncbi.nlm.nih.gov/6403891/,FDA Orange Book products file; FDA/DailyMed labeling,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling and approval correspondence; FDA CGT approvals list; NCBI LiverTox; PubMed PMID 6403891
methsuximide,fact_check,high,fda_black_box_warning,incorrect,False,"The warning conclusion is supported, but the source wording must be changed from DailyMed to FDA/openFDA.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,No FDA boxed warning identified in selected current DailyMed label.,No FDA boxed warning identified in selected current FDA/openFDA label.
methsuximide,fact_check,high,fda_black_box_warning_source,incorrect,False,DailyMed is impermissible for black-box verification under the row audit policy; FDA/openFDA is acceptable.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74; published=Apr 09, 2026; title=CELONTIN (METHSUXIMIDE) CAPSULE [PARKE-DAVIS DIV OF PFIZER INC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74",FDA/openFDA drug label API; status=no_boxed_warning_in_selected_fda_label; spl_set_id=64a6ee88-c6b1-4e13-8208-b6772ef65a74; effective_time=20260407; title=Celontin / METHSUXIMIDE; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5
methsuximide,black_box_warning,high,fda_black_box_warning,incorrect,False,"The no-boxed-warning conclusion is supported, but the current row cites DailyMed for the boxed-warning field, which is not permissible under the audit policy. Use the FDA/openFDA label API metadata instead.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf,No FDA boxed warning identified in selected current DailyMed label.,No FDA boxed warning identified in selected current FDA/openFDA label.
methsuximide,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,"Black-box verification must use FDA/openFDA, FDA labels, or Drugs@FDA, not DailyMed.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74; published=Apr 09, 2026; title=CELONTIN (METHSUXIMIDE) CAPSULE [PARKE-DAVIS DIV OF PFIZER INC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74",FDA/openFDA drug label API; status=no_boxed_warning_in_selected_fda_label; spl_set_id=64a6ee88-c6b1-4e13-8208-b6772ef65a74; effective_time=20260407; title=Celontin / METHSUXIMIDE; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5
methsuximide,proposed_row_update,medium,evidence_sources,proposed,False,"The retained facts now need explicit trusted-source support for label, approval/availability, alias, metabolism, and half-life claims.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010596s022ltr.pdf; https://www.fda.gov/drugs/generic-drugs/competitive-generic-therapy-approvals; https://www.ncbi.nlm.nih.gov/books/NBK548535/; https://pubmed.ncbi.nlm.nih.gov/6403891/,FDA Orange Book products file; FDA/DailyMed labeling,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling and approval correspondence; FDA CGT approvals list; NCBI LiverTox; PubMed PMID 6403891
methsuximide,proposed_row_update,medium,mechanism_source,proposed,False,Use FDA-accessible labeling directly for mechanism support.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,FDA/DailyMed labeling,FDA Drugs@FDA/accessdata labeling; FDA/openFDA labeling
methsuximide,proposed_row_update,medium,alternate_generic_names,proposed,False,Documented NCBI alias.,https://www.ncbi.nlm.nih.gov/books/NBK548535/,,mesuximide
methsuximide,proposed_row_update,critical,trade_names,proposed,True,"Methsuximide is the generic name, not a separate trade name.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://www.ncbi.nlm.nih.gov/books/NBK548535/,Celontin; Methsuximide,Celontin
methsuximide,proposed_row_update,medium,pubmed_search_aliases,proposed,False,Add documented alternate name for literature searches.,https://www.ncbi.nlm.nih.gov/books/NBK548535/,Celontin,Celontin; mesuximide
methsuximide,proposed_row_update,medium,mechanism_source,proposed,False,Use trusted FDA sources directly rather than DailyMed wording.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,FDA/DailyMed labeling,FDA Drugs@FDA/accessdata labeling; FDA/openFDA labeling
methsuximide,proposed_row_update,critical,adverse_symptoms_percentages,proposed,True,Avoid misleading '0%' wording and include omitted labeled adverse reactions.,https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf,"N/A 0%: FDA label lists nausea/vomiting, anorexia, diarrhea, weight loss, epigastric/abdominal pain, constipation, drowsiness, ataxia/dizziness, irritability/nervousness, headache, blurred vision, photophobia, hiccups, insomnia, confusion, depression, psychosis, urticaria, SJS, rash, and blood dyscrasias without quantified incidence percentages.","N/A: FDA labeling reports adverse reactions without incidence percentages. Listed reactions include GI symptoms, hematologic abnormalities/blood dyscrasias, neurologic and sensory symptoms, psychiatric abnormalities including rare psychosis/suicidal behavior/auditory hallucinations, dermatologic reactions including Stevens-Johnson syndrome, hyperemia, proteinuria/microscopic hematuria, and periorbital edema."
methsuximide,proposed_row_update,medium,filter_symptom_category,proposed,False,"FDA labeling includes hyperemia, urinary findings, and periorbital edema.",https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf,CNS; Dermatologic; GI; Hematologic; Neurologic; Psychiatric,CNS; Dermatologic; GI; Hematologic; Neurologic; Psychiatric; Cardiovascular; Genitourinary; General/Other
methsuximide,proposed_row_update,medium,half_life_range,proposed,False,Trusted PubMed source provides active-metabolite half-life values.,https://pubmed.ncbi.nlm.nih.gov/6403891/; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf,N/A - selected FDA/DailyMed label does not provide a half-life value; label notes an active N-desmethylmethsuximide metabolite in overdose.,Active metabolite N-desmethylmethsuximide: accumulation half-life 49.7 hours and elimination half-life 72.2 hours in PubMed PMID 6403891; FDA labeling notes active N-desmethylmethsuximide in overdose but does not provide half-life.
methsuximide,proposed_row_update,critical,major_organ_for_metabolism,proposed,True,NCBI source identifies hepatic metabolism.,https://www.ncbi.nlm.nih.gov/books/NBK548535/; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf,N/A - selected FDA/DailyMed label does not identify a major metabolic organ; label notes active N-desmethylmethsuximide metabolite and advises liver/renal caution.,Hepatic/liver; NCBI LiverTox states methsuximide is metabolized in the liver via the cytochrome P450 system (CYP3A4). FDA labeling notes active N-desmethylmethsuximide in overdose and advises liver/renal caution.
methsuximide,proposed_row_update,critical,filter_metabolism,proposed,True,NCBI LiverTox supports hepatic metabolism.,https://www.ncbi.nlm.nih.gov/books/NBK548535/,Limited/unknown,Hepatic
methsuximide,proposed_row_update,medium,year_fda_cleared,proposed,False,FDA accessdata approval correspondence provides the exact original approval date.,https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010596s022ltr.pdf,"Approved Prior to Jan 1, 1982 (FDA Orange Book)","Approved February 8, 1957 (NDA 010596; predates Jan 1, 1982)."
methsuximide,proposed_row_update,medium,fda_black_box_warning,proposed,False,DailyMed is not permissible for boxed-warning verification; FDA/openFDA is.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,No FDA boxed warning identified in selected current DailyMed label.,No FDA boxed warning identified in selected current FDA/openFDA label.
methsuximide,proposed_row_update,medium,fda_black_box_warning_source,proposed,False,Replace impermissible DailyMed boxed-warning source with FDA/openFDA source.,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5,"FDA/DailyMed SPL; status=no_boxed_warning_in_selected_label; setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74; published=Apr 09, 2026; title=CELONTIN (METHSUXIMIDE) CAPSULE [PARKE-DAVIS DIV OF PFIZER INC]; url=https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=64a6ee88-c6b1-4e13-8208-b6772ef65a74",FDA/openFDA drug label API; status=no_boxed_warning_in_selected_fda_label; spl_set_id=64a6ee88-c6b1-4e13-8208-b6772ef65a74; effective_time=20260407; title=Celontin / METHSUXIMIDE; api_url=https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5
methsuximide,proposed_row_update,medium,evidence_sources,proposed,False,"Add trusted sources for FDA label facts, FDA approval/availability, alias/metabolism, and half-life; remove DailyMed as named source.",https://api.fda.gov/drug/label.json?search=openfda.spl_set_id%3A%2264a6ee88-c6b1-4e13-8208-b6772ef65a74%22&limit=5; https://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010596s22lbl.pdf; https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/010596s022ltr.pdf; https://www.fda.gov/drugs/generic-drugs/competitive-generic-therapy-approvals; https://www.ncbi.nlm.nih.gov/books/NBK548535/; https://pubmed.ncbi.nlm.nih.gov/6403891/,FDA Orange Book products file; FDA/DailyMed labeling,FDA/openFDA labeling; FDA Drugs@FDA/accessdata labeling and approval correspondence; FDA CGT approvals list; NCBI LiverTox; PubMed PMID 6403891
methylphenobarbital,fact_check,high,mechanism_source_tier,incorrect,False,"The mechanism source is a Croatian HALMED SmPC, not an EMA SmPC or UK/eMC SmPC. EMA PSUSA supports national authorization but not the mechanism wording.",https://halmed.hr/upl/lijekovi/SPC/Phemiton-200-mg-tablete-SPC.pdf; https://www.ema.europa.eu/en/documents/psusa/methylphenobarbital-list-nationally-authorised-medicinal-products-psusa-00002025-202303_en.pdf,EMA/UK SmPC,National SmPC (HALMED/Croatia)
methylphenobarbital,fact_check,high,adverse_symptoms_percentages,incorrect,False,"The current phrase 'unknown frequency 0%' is wrong: unknown frequency means cannot be estimated from available data, not 0%. The replacement also adds adverse events listed in the SmPC but omitted from the row.",https://halmed.hr/upl/lijekovi/SPC/Phemiton-200-mg-tablete-SPC.pdf,"HALMED SmPC frequency categories: very rare events <0.01% include megaloblastic anemia; unknown frequency 0% exact percentage unavailable for CNS depression, mood changes/depression, dependence, nervousness, dizziness, somnolence, nystagmus, ataxia, headache, nausea, vomiting, constipation, bradycardia, respiratory insufficiency, SJS/TEN, rash, angioedema, osteomalacia/rickets.","HALMED SmPC frequency categories: very rare (<0.01%) includes megaloblastic anemia; frequency unknown (cannot be estimated from available data; exact percentages unavailable) includes folate deficiency, CNS depression, mood changes/depression, psychological and physical dependence, nervousness, dizziness, somnolence/drowsiness, nystagmus, ataxia, neuralgia, headache, tics, bradycardia, syncope/circulatory disorder, respiratory insufficiency/hypoventilation, nausea, vomiting, constipation, hepatitis/liver dysfunction, SJS/TEN, hypersensitivity rash, angioedema, exfoliative dermatitis, myalgia/arthralgia, rickets/osteomalacia, restlessness/confusion/paradoxical excitation, hyperexcitability/irritability in children, tolerance, reduced blood pressure, and pyrexia."
methylphenobarbital,fact_check,high,evidence_sources,incorrect,False,"The vague 'FDA/DailyMed labeling' source is not adequate, and DailyMed is impermissible for boxed-warning verification. Add specific trusted sources that support aliases, U.S. availability, enzyme induction, and FDA-search context.",https://labels.fda.gov/; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm; https://pubchem.ncbi.nlm.nih.gov/compound/Mephobarbital; https://www.ncbi.nlm.nih.gov/books/NBK548260/,HALMED Phemiton 200 mg SmPC (https://halmed.hr/upl/lijekovi/SPC/Phemiton-200-mg-tablete-SPC.pdf); EMA methylphenobarbital nationally authorised products PSUSA/00002025/202303 (https://www.ema.europa.eu/en/documents/psusa/methylphenobarbital-list-nationally-authorised-medicinal-products-psusa-00002025-202303_en.pdf); FDA/DailyMed labeling,HALMED Phemiton 200 mg SmPC (https://halmed.hr/upl/lijekovi/SPC/Phemiton-200-mg-tablete-SPC.pdf); EMA methylphenobarbital nationally authorised products PSUSA/00002025/202303 (https://www.ema.europa.eu/en/documents/psusa/methylphenobarbital-list-nationally-authorised-medicinal-products-psusa-00002025-202303_en.pdf); PubChem Mephobarbital CID 8271 (https://pubchem.ncbi.nlm.nih.gov/compound/Mephobarbital); NCBI LiverTox Barbiturates (https://www.ncbi.nlm.nih.gov/books/NBK548260/); FDA Label Search and Drugs@FDA searches (https://labels.fda.gov/; https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm)
